property_type,society,price,sector,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,ss,2.1,sector 85,7467.0,2812.0,Super Built up area 2812(261.24 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4,4,3,2.0,North-West,Relatively New,2812.0,2600.0,2400.0,0,0,0,0,0,1,49.0,703.0
house,ansal florence super,3.75,sector 57,23148.0,1620.0,Plot area 180(150.5 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),3,4,3,2.0,,Moderately Old,,,300.0,1,1,1,0,0,2,38.0,540.0
flat,eldeco accolade,0.95,sohna,6554.0,1449.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2,2,3,8.0,North-East,Under Construction,1457.0,,849.0,1,0,0,0,0,1,42.0,724.5
house,,19.5,sector 23,27083.0,7200.0,Plot area 800(668.9 sq.m.),8,9,3+,2.0,North,New Property,,7200.0,,1,1,0,1,0,1,122.0,900.0
house,,2.15,sector 43,13030.0,1650.0,Built Up area: 1650 (153.29 sq.m.),1,1,No,1.0,,Undefined,,1650.0,,0,0,0,0,0,1,0.0,1650.0
flat,pareena mi casa,0.92,sector 68,7389.0,1245.0,Super Built up area 1245(115.66 sq.m.),2,2,3,5.0,West,Under Construction,1245.0,,,0,0,0,0,1,1,50.0,622.5
flat,eldeco accolade,1.35,sohna,6136.0,2200.0,Carpet area: 2200 (204.39 sq.m.),3,3,3,2.0,,New Property,,,2200.0,0,1,0,0,0,1,72.0,733.3333333333334
flat,bestech park view grand spa,2.25,sector 81,8458.0,2660.0,Super Built up area 2660(247.12 sq.m.)Built Up area: 2300 sq.ft. (213.68 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),3,4,3+,8.0,West,Relatively New,2660.0,2300.0,2100.0,1,1,1,0,0,2,122.0,886.6666666666666
flat,ss the leaf,1.25,sector 85,7179.0,1741.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1730 sq.ft. (160.72 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),2,2,3,10.0,South-East,Relatively New,1741.0,1730.0,1720.0,0,0,0,0,0,1,49.0,870.5
flat,gls arawali homes,0.35,sohna,6076.0,576.0,Super Built up area 576(53.51 sq.m.)Carpet area: 480.53 sq.ft. (44.64 sq.m.),2,2,2,11.0,,Relatively New,576.0,,480.53,0,0,0,0,0,1,64.0,288.0
flat,conscient heritage max,1.82,sector 102,9011.0,2020.0,Super Built up area 1942(180.42 sq.m.),3,4,3+,12.0,North-East,Relatively New,1942.0,,,0,1,0,0,0,1,101.0,673.3333333333334
house,dlf city plots,18.0,sector 26,39841.0,4518.0,Plot area 502(419.74 sq.m.),6,6,2,3.0,North,Old Property,,4518.0,,0,1,0,1,1,2,49.0,753.0
house,,4.6,sector 56,21296.0,2160.0,Plot area 240(200.67 sq.m.),3,3,3+,2.0,North,Old Property,,2160.0,,0,1,1,1,0,2,37.0,720.0
flat,bestech park view residency,1.02,sector 23,7208.0,1415.0,Super Built up area 1415(131.46 sq.m.),2,2,3,11.0,South-West,Moderately Old,1415.0,,,0,0,0,0,0,1,92.0,707.5
flat,chd avenue,1.16,sector 71,6655.0,1743.0,Super Built up area 1743(161.93 sq.m.),3,3,3,5.0,South-West,Moderately Old,1743.0,,,0,1,0,0,0,2,73.0,581.0
flat,smart world orchard,2.6,sector 61,14723.0,1766.0,Super Built up area 1630(151.43 sq.m.),3,3,2,2.0,,New Property,1630.0,,,0,0,0,0,0,1,47.0,588.6666666666666
flat,umang monsoon breeze,1.15,sector 78,5284.0,2176.0,Super Built up area 2176(202.16 sq.m.),3,3,3,9.0,,Moderately Old,2176.0,,,0,1,0,0,1,1,22.0,725.3333333333334
house,,1.55,sector 7,13889.0,1116.0,Plot area 120(100.34 sq.m.),2,2,2,1.0,East,Moderately Old,,1080.0,,0,0,0,0,0,2,52.0,558.0
flat,essel towers,2.2,mehrauli  road,12500.0,1760.0,Carpet area: 1760 (163.51 sq.m.),3,4,3+,3.0,,Undefined,,,1760.0,0,0,0,0,0,1,0.0,586.6666666666666
house,,3.5,sector 17,24306.0,1440.0,Built Up area: 160 (14.86 sq.m.),2,6,3+,3.0,North-West,Undefined,,160.0,,0,0,0,0,0,1,0.0,720.0
house,international city by sobha phase 2,10.0,sector 109,27778.0,3600.0,Plot area 400(334.45 sq.m.),4,5,3+,2.0,East,New Property,,3600.0,,1,1,0,1,1,2,49.0,900.0
flat,rof ananda,0.32,sector 95,5736.0,558.0,Carpet area: 549.16 (51.02 sq.m.),2,2,1,10.0,North,Relatively New,,,549.174178,0,0,0,1,0,2,50.0,279.0
flat,parsvnath exotica,5.0,sector 53,17271.0,2895.0,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,3+,8.0,North-East,Relatively New,2895.0,2500.0,2200.0,0,1,0,1,1,2,49.0,965.0
flat,mahindra aura,2.25,sector 110 a,9266.0,2428.0,Super Built up area 2428(225.57 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2050 sq.ft. (190.45 sq.m.),4,4,3+,2.0,South-West,Relatively New,2428.0,2350.0,2050.0,0,1,0,0,0,1,152.0,607.0
flat,puri diplomatic greens,3.9,sector 111,13000.0,3000.0,Super Built up area 3000(278.71 sq.m.)Carpet area: 2950 sq.ft. (274.06 sq.m.),4,5,3+,6.0,North-East,Relatively New,3000.0,,2950.0,0,1,0,0,0,0,160.0,750.0
flat,central park resorts,11.25,sector 48,28266.0,3980.0,Carpet area: 3980 (369.75 sq.m.),4,5,3+,2.0,North-West,Relatively New,,,3980.0,0,1,0,1,0,1,45.0,995.0
house,,1.8,sector 39,21875.0,823.0,Plot area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),1,1,2,3.0,North-East,Relatively New,,800.0,720.0,0,0,0,0,0,1,0.0,823.0
flat,dlf carlton estate,2.0,sector 43,14214.0,1407.0,Super Built up area 1407(130.71 sq.m.),3,3,2,5.0,South-West,Moderately Old,1407.0,,,0,0,0,0,0,1,65.0,469.0
house,,2.5,sector 23,16056.0,1557.0,Plot area 173(144.65 sq.m.),4,4,2,4.0,West,Old Property,,1557.0,,0,0,0,0,0,1,17.0,389.25
flat,sobha city,2.6,sector 108,15195.0,1711.0,Super Built up area 1711(158.96 sq.m.),3,3,2,11.0,South,New Property,1711.0,,,0,0,0,0,0,1,49.0,570.3333333333334
flat,emaar palm gardens,3.15,sector 83,8400.0,3750.0,Super Built up area 3750(348.39 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 2444.94 sq.ft. (227.14 sq.m.),5,7,3+,15.0,West,Relatively New,3750.0,3200.0,2444.94,0,1,0,0,0,2,165.0,750.0
flat,sare crescent parc,0.82,sector 92,5384.0,1523.0,Built Up area: 1523 (141.49 sq.m.),3,3,3+,12.0,West,Undefined,,1523.0,,0,0,0,0,0,1,0.0,507.6666666666667
house,,5.15,sector 39,14072.0,3660.0,Built Up area: 340,5,5,No,1.0,,Relatively New,,340.0,,0,0,0,0,0,1,0.0,732.0
flat,vipul lavanya,1.0,sector 81,8000.0,1250.0,Super Built up area 1250(116.13 sq.m.),2,2,2,7.0,,Relatively New,1250.0,,,0,0,0,0,0,1,31.0,625.0
house,,1.35,sector 105,3857.0,3500.0,Built Up area: 3500 (325.16 sq.m.)Carpet area: 2500 sq.ft. (232.26 sq.m.),5,3,3,3.0,East,Undefined,,3500.0,2500.0,0,0,0,0,0,1,0.0,700.0
house,,0.82,sector 8,10224.0,802.0,Carpet area: 802 (74.51 sq.m.),2,4,No,2.0,,Undefined,,,802.0,0,0,0,0,0,1,0.0,401.0
flat,signature global city,0.8,sector 37d,8421.0,950.0,Super Built up area 950(88.26 sq.m.),2,2,2,2.0,,Under Construction,950.0,,,0,0,0,0,0,1,42.0,475.0
house,,3.2,sector 4,14222.0,2250.0,Plot area 250(209.03 sq.m.),3,3,2,2.0,,Old Property,,2250.0,,0,0,0,0,0,1,13.0,750.0
flat,raheja vedaanta,1.0,sector 108,4854.0,2060.0,Built Up area: 2060 (191.38 sq.m.)Carpet area: 1890 sq.ft. (175.59 sq.m.),2,2,2,0.0,North,Undefined,,2060.0,1890.0,0,0,0,0,0,1,0.0,1030.0
flat,m3m skycity,3.5,sector 65,17039.0,2054.0,Carpet area: 2054 (190.82 sq.m.),3,3,3,15.0,East,New Property,,,2054.0,1,1,0,1,0,2,166.0,684.6666666666666
flat,godrej oasis,1.15,sector 88a,7116.0,1616.0,Super Built up area 1616(150.13 sq.m.)Carpet area: 1168 sq.ft. (108.51 sq.m.),2,2,3,14.0,South-East,Relatively New,1616.0,,1168.0,1,0,0,1,0,1,174.0,808.0
flat,smart world gems,1.0,sector 89,9007.0,1110.0,Carpet area: 1110 (103.12 sq.m.),2,2,3,3.0,,New Property,,,1110.0,1,0,0,0,1,1,99.0,555.0
flat,chd avenue,0.95,sector 71,7929.0,1198.0,Super Built up area 1198(111.3 sq.m.),2,2,2,5.0,South,Moderately Old,1198.0,,,0,0,0,0,0,2,142.0,599.0
flat,godrej summit,1.3,sector 104,9027.0,1440.0,Super Built up area 1440(133.78 sq.m.),3,2,3+,16.0,,Relatively New,1440.0,,,1,0,1,1,0,2,0.0,480.0
house,dlf new town heights,2.5,sector 91,7058.0,3542.0,Plot area 3400(315.87 sq.m.),4,4,3+,3.0,East,Moderately Old,,3400.0,,1,1,1,1,0,2,80.0,885.5
flat,m3m golf hills phase 1,1.7,sector 79,10828.0,1570.0,Built Up area: 1570 (145.86 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),3,2,3,10.0,,Undefined,,1570.0,1099.0,0,0,0,0,0,1,0.0,523.3333333333334
flat,capital residences 360,1.66,sector 70a,8400.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,8.0,East,New Property,1976.0,1900.0,1500.0,0,1,0,0,0,1,132.0,658.6666666666666
flat,gls arawali homes,0.26,sohna,4513.0,576.0,Carpet area: 576 (53.51 sq.m.),2,2,2,4.0,,Relatively New,,,576.0,0,0,0,0,0,1,42.0,288.0
flat,m3m skywalk,2.25,sector 74,13636.0,1650.0,Super Built up area 2038(189.34 sq.m.)Built Up area: 1938 sq.ft. (180.05 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,2,9.0,South,Relatively New,2038.0,1938.0,1650.0,0,1,0,0,0,2,174.0,550.0
flat,signature global city 37d ph 2,1.36,sector 37d,8846.0,1537.0,Built Up area: 1535 (142.61 sq.m.),3,3,3,1.0,North-East,Under Construction,,1535.0,,0,0,0,1,1,1,37.0,512.3333333333334
flat,eldeco accolade,1.2,sector-33 sohna,8043.0,1492.0,Built Up area: 1492 (138.61 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2,2,2,0.0,,Undefined,,1492.0,849.0,0,0,0,0,0,1,56.0,746.0
flat,smart world gems,0.88,sector 89,7963.0,1105.0,Carpet area: 1105 (102.66 sq.m.),2,2,3,2.0,,New Property,,,1105.0,1,0,0,0,0,1,44.0,552.5
flat,mvn athens,0.26,sohna,5397.0,482.0,Carpet area: 481.73 (44.75 sq.m.),2,2,1,5.0,,Relatively New,,,481.684525,0,0,0,0,0,1,95.0,241.0
flat,hcbs sports ville,0.3,sohna,4011.0,748.0,Built Up area: 743 (69.03 sq.m.)Carpet area: 621 sq.ft. (57.69 sq.m.),2,2,2,3.0,,Undefined,,743.0,621.0,0,0,0,0,0,1,0.0,374.0
flat,sare crescent parc,0.71,sector 92,4933.0,1439.0,Carpet area: 1436 (133.41 sq.m.),3,3,2,6.0,,Relatively New,,,1436.0,0,0,0,0,0,1,37.0,479.6666666666667
house,,0.85,sector 3,8500.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1,1,No,1.0,,Undefined,,1000.0,,0,0,0,0,0,1,0.0,1000.0
house,emaar mgf marbella,18.0,sector 66,40000.0,4500.0,Plot area 500(418.06 sq.m.),5,6,3+,3.0,North-East,Relatively New,,4500.0,,1,1,1,1,0,0,153.0,900.0
flat,raheja teachers apartments,1.2,sector 31,7272.0,1650.0,Super Built up area 1650(153.29 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3,2,2,1.0,East,Moderately Old,1650.0,1450.0,1150.0,0,0,0,0,1,0,105.0,550.0
house,,0.52,farukhnagar,5778.0,900.0,Plot area 100(83.61 sq.m.),3,2,2,2.0,,New Property,,900.0,,0,0,0,0,0,1,0.0,300.0
house,,4.35,sector 25,32222.0,1350.0,Plot area 150(125.42 sq.m.),5,4,3,3.0,North,Old Property,,1350.0,,0,1,0,0,0,1,49.0,270.0
flat,bsf chs,0.95,sector 2,5937.0,1600.0,Carpet area: 1600 (148.64 sq.m.),3,3,3,13.0,,Old Property,,,1600.0,0,0,0,0,0,1,37.0,533.3333333333334
flat,zara aavaas,0.65,sector 104,8519.0,763.0,Carpet area: 763 (70.89 sq.m.),3,2,2,7.0,,New Property,,,763.0,0,0,0,0,0,1,65.0,254.33333333333334
flat,central park resort belgravia residences,6.25,sector 48,24300.0,2572.0,Carpet area: 2880 (267.56 sq.m.),3,5,3+,5.0,South-East,Moderately Old,,,2880.0,0,1,0,0,0,2,49.0,857.3333333333334
flat,tata gurgaon gateway,1.75,sector 113,10443.0,1676.0,Super Built up area 1580(146.79 sq.m.),2,2,2,10.0,North,Relatively New,1580.0,,,1,0,0,0,0,1,104.0,838.0
flat,sobha city,3.95,sector 108,16858.0,2343.0,Super Built up area 2343(217.67 sq.m.)Carpet area: 1512 sq.ft. (140.47 sq.m.),3,4,2,15.0,West,Relatively New,2343.0,,1512.0,0,1,0,0,0,1,49.0,781.0
flat,bestech park view grand spa,3.0,sector 81,9419.0,3185.0,Super Built up area 3185(295.9 sq.m.),4,5,2,6.0,South,Relatively New,3185.0,,,0,1,0,0,0,2,110.0,796.25
house,,3.4,sector 9,12938.0,2628.0,Plot area 292(244.15 sq.m.),9,9,3,3.0,West,Moderately Old,,2628.0,,0,0,0,0,0,2,61.0,292.0
flat,samaspurkunj,0.55,sector 51,5238.0,1050.0,Carpet area: 1050 (97.55 sq.m.),2,2,0,5.0,,Relatively New,,,1050.0,0,0,0,0,0,1,36.0,525.0
flat,spectrum centre,0.62,sector 82a,9538.0,650.0,Built Up area: 650 (60.39 sq.m.),1,1,0,6.0,,Undefined,,650.0,,0,0,0,0,0,1,0.0,650.0
house,,0.8,sector 69,10484.0,763.0,Built Up area: 763 (70.89 sq.m.),1,1,No,1.0,,Undefined,,763.0,,0,0,0,0,0,1,0.0,763.0
flat,signature global park,0.67,sohna,5537.0,1210.0,Super Built up area 1210(112.41 sq.m.),2,2,3,4.0,North-East,Relatively New,1210.0,,,0,0,0,1,0,1,127.0,605.0
flat,smart world gems,1.16,sector 89,8151.0,1423.0,Carpet area: 1423 (132.2 sq.m.),3,3,2,3.0,South-East,Under Construction,,,1423.0,1,0,0,0,0,1,68.0,474.3333333333333
flat,the close north,2.35,sector 50,11358.0,2069.0,Super Built up area 2069(192.22 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,8.0,North-West,Moderately Old,2069.0,1900.0,1800.0,0,0,0,0,0,2,49.0,689.6666666666666
flat,signature global solera 2,0.5,sector 107,8928.0,560.0,Carpet area: 560 (52.03 sq.m.),2,2,2,13.0,,New Property,,,560.0,0,0,0,0,0,1,8.0,280.0
house,,1.45,sector 15 part 2,12393.0,1170.0,Plot area 130(108.7 sq.m.)Built Up area: 130 sq.yards (108.7 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),4,4,2,2.0,North,Old Property,,130.0,100.0,0,0,0,0,1,1,13.0,292.5
flat,emaar mgf the palm drive,3.5,sector 66,15909.0,2200.0,Super Built up area 2200(204.39 sq.m.)Built Up area: 2125 sq.ft. (197.42 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,3,3,7.0,North-East,Moderately Old,2200.0,2125.0,2000.0,0,1,1,0,0,2,149.0,733.3333333333334
house,eldeco mansionz,5.15,sector 48,18885.0,2727.0,Plot area 303(253.35 sq.m.)Built Up area: 302 sq.yards (252.51 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),5,7,3,2.0,East,Moderately Old,,302.0,300.0,0,1,0,1,0,2,145.0,545.4
flat,valley view estate,1.5,sector 2,8278.0,1812.0,Carpet area: 1812 (168.34 sq.m.),4,4,3+,9.0,North,Old Property,,,1812.0,1,1,0,0,1,1,135.0,453.0
house,vipul tatvam villa,8.5,sector 48,21250.0,4000.0,Plot area 4000(371.61 sq.m.),4,5,3+,2.0,North,Moderately Old,,4000.0,,1,1,0,1,1,2,49.0,1000.0
flat,puri diplomatic greens,3.45,sector 111,11694.0,2950.0,Super Built up area 2950(274.06 sq.m.),4,5,3+,10.0,North,Relatively New,2950.0,,,0,1,0,0,0,1,101.0,737.5
flat,vatika emilia floors,0.6,sector 83,5714.0,1050.0,Super Built up area 1050(97.55 sq.m.)Built Up area: 990 sq.ft. (91.97 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,1.0,South,Relatively New,1050.0,990.0,950.0,0,0,0,0,0,2,167.0,525.0
flat,alpha corp gurgaonone,0.85,sector 84,6692.0,1270.0,Super Built up area 1270(117.99 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,2,3,6.0,West,Relatively New,1270.0,,1050.0,0,0,0,0,0,2,28.0,635.0
flat,vipul lavanya,1.28,sector 81,7174.0,1784.0,Carpet area: 1784 (165.74 sq.m.),3,3,3,1.0,North-East,Moderately Old,,,1784.0,0,1,0,1,0,2,49.0,594.6666666666666
flat,signature global solera,0.28,sector 107,5828.0,480.0,Carpet area: 489 (45.43 sq.m.),2,2,2,0.0,North-East,Relatively New,,,489.0,0,0,0,0,0,1,45.0,240.0
flat,the lions cghs,1.99,sector 56,11055.0,1800.0,Super Built up area 2400(222.97 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4,4,3+,4.0,East,Old Property,2400.0,2000.0,1800.0,0,0,0,1,1,2,105.0,450.0
flat,ramprastha the edge towers,1.1,sector 37d,5528.0,1990.0,Built Up area: 1990 (184.88 sq.m.),3,3,3,9.0,,Undefined,,1990.0,,0,0,0,0,0,1,63.0,663.3333333333334
flat,ats kocoon,2.2,sector 109,10023.0,2195.0,Super Built up area 2095(194.63 sq.m.)Built Up area: 1860 sq.ft. (172.8 sq.m.),3,4,3,8.0,North-East,Relatively New,2095.0,1860.0,,0,1,0,0,0,1,156.0,731.6666666666666
flat,essel tower,1.85,sector 29,11859.0,1560.0,Super Built up area 1560(144.93 sq.m.)Built Up area: 1510 sq.ft. (140.28 sq.m.),3,2,3,1.0,,Moderately Old,1560.0,1510.0,,1,1,0,0,0,1,102.0,520.0
house,,7.2,sector 15 part 2,22222.0,3240.0,Plot area 359(300.17 sq.m.),3,3,2,1.0,North,Old Property,,3231.0,,0,0,1,0,0,1,67.0,1080.0
flat,the close north,2.5,sector 50,11944.0,2093.0,Super Built up area 2093(194.45 sq.m.),3,3,3,11.0,North-East,Relatively New,2093.0,,,0,0,0,1,0,2,127.0,697.6666666666666
flat,dlf regal gardens,1.75,sector 90,7900.0,2215.0,Super Built up area 2215(205.78 sq.m.),4,4,3+,3.0,East,Relatively New,2215.0,,,0,0,0,0,1,1,6.0,553.75
flat,sare homes,0.56,sector 92,4729.0,1184.0,Carpet area: 1184 (110 sq.m.),3,1,3,1.0,East,Moderately Old,,,1184.0,0,0,0,0,0,2,75.0,394.6666666666667
flat,dlf regency park,2.26,sector 28,13696.0,1650.0,Super Built up area 1777(165.09 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3,3,2,19.0,East,Old Property,1777.0,1700.0,1650.0,0,1,0,0,0,1,158.0,550.0
flat,experion the heartsong,0.9,sector 108,7014.0,1283.0,Super Built up area 1283(119.19 sq.m.)Built Up area: 978.23 sq.ft. (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2,3,3,2.0,South,Relatively New,1283.0,978.23,734.43,0,1,0,0,0,1,94.0,641.5
flat,vatika lifestyle homes,1.15,sector 83,6552.0,1755.0,Super Built up area 1755(163.04 sq.m.),3,2,3,15.0,,Relatively New,1755.0,,,0,0,0,0,0,1,37.0,585.0
flat,bestech spa signature,4.45,sector 81,10595.0,4200.0,Super Built up area 4200(390.19 sq.m.)Built Up area: 3850 sq.ft. (357.68 sq.m.)Carpet area: 3600 sq.ft. (334.45 sq.m.),4,4,3+,8.0,South-West,Relatively New,4200.0,3850.0,3600.0,1,1,0,1,1,2,49.0,1050.0
flat,pyramid urban homes 2,0.42,sector 86,8483.0,495.0,Carpet area: 501 (46.54 sq.m.),2,2,1,2.0,North-East,New Property,,,501.0,1,1,0,1,1,1,84.0,247.5
flat,rof ananda,0.46,sector 95,6318.0,728.0,Carpet area: 728 (67.63 sq.m.),2,2,2,11.0,North-West,New Property,,,728.0,1,0,0,0,0,1,82.0,364.0
flat,the lions cghs,2.0,sector 56,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),4,4,3,8.0,West,Relatively New,2400.0,,2100.0,0,0,0,0,1,2,49.0,600.0
flat,smart world orchard,1.9,sector 61,22700.0,837.0,Super Built up area 1398(129.88 sq.m.)Built Up area: 1137 sq.ft. (105.63 sq.m.)Carpet area: 837 sq.ft. (77.76 sq.m.),3,3,3,1.0,,New Property,1398.0,1137.0,837.0,0,0,0,0,0,1,30.0,279.0
flat,signature global park,0.65,sohna,7907.0,822.0,Carpet area: 822 (76.37 sq.m.),2,1,2,3.0,,New Property,,,822.0,0,0,0,0,0,1,87.0,411.0
flat,emaar mgf emerald floors premier,2.29,sector 65,13878.0,1650.0,Carpet area: 1650 (153.29 sq.m.),3,4,3+,2.0,West,Relatively New,,,1650.0,1,1,0,0,0,0,174.0,550.0
house,,2.4,sector 8,11019.0,2178.0,Plot area 242(22.48 sq.m.),8,4,2,2.0,,Old Property,,242.0,,0,0,0,0,0,1,21.0,272.25
flat,ireo victory valley,4.5,sector 67,14097.0,3192.0,Super Built up area 3192(296.55 sq.m.)Built Up area: 3160 sq.ft. (293.57 sq.m.)Carpet area: 3000 sq.ft. (278.71 sq.m.),4,4,3+,0.0,North,Relatively New,3192.0,3160.0,3000.0,0,1,0,1,0,2,42.0,798.0
flat,ashiana mulberry,0.74,sohna,6016.0,1230.0,Carpet area: 1230 (114.27 sq.m.),2,2,3+,12.0,,Relatively New,,,1230.0,0,0,0,0,0,1,71.0,615.0
flat,paras dews,1.05,sector 106,8536.0,1230.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1345 sq.ft. (124.95 sq.m.)Carpet area: 1230 sq.ft. (114.27 sq.m.),3,4,3+,10.0,North-East,Relatively New,1760.0,1345.0,1230.0,0,1,0,0,0,1,174.0,410.0
house,nirvana cedar crest,7.1,sector 50,32870.0,2160.0,Plot area 240(200.67 sq.m.)Built Up area: 239 sq.yards (199.83 sq.m.)Carpet area: 238 sq.yards (199 sq.m.),5,4,3,2.0,East,Moderately Old,,239.0,238.0,1,0,1,1,0,2,110.0,432.0
flat,laxmi apartment sector 99a gurgaon,0.3,sector 99a,4615.0,650.0,Super Built up area 650(60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2,2,1,4.0,,New Property,650.0,,550.0,0,0,0,0,0,1,44.0,325.0
house,,1.0,new sector 23,8796.0,1137.0,Plot area 120(100.34 sq.m.)Built Up area: 120 sq.yards (100.34 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3,2,2,1.0,North,Old Property,,120.0,100.0,0,0,0,1,0,1,0.0,379.0
flat,m3m heights,1.9,sector 65,13991.0,1358.0,Built Up area: 1358 (126.16 sq.m.),2,2,2,40.0,,Undefined,,1358.0,,0,0,0,0,0,1,48.0,679.0
flat,ss the leaf,1.18,sector 85,10094.0,1169.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1420 sq.ft. (131.92 sq.m.)Carpet area: 1169 sq.ft. (108.6 sq.m.),2,3,3,12.0,North,Relatively New,1671.0,1420.0,1169.0,0,0,0,1,0,2,150.0,584.5
house,bptp visionnaire,4.0,sector 70a,6666.0,6001.0,Plot area 6000(557.42 sq.m.),4,4,3+,2.0,North-East,Relatively New,,6000.0,,0,1,0,0,0,1,154.0,1500.25
flat,dlf exclusive floors,2.35,sector 43,14242.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1405 sq.ft. (130.53 sq.m.),3,3,2,1.0,North-East,Old Property,1650.0,,1405.0,0,0,1,0,0,2,102.0,550.0
flat,housing board colony,0.3,sector 51,7317.0,410.0,Super Built up area 510(47.38 sq.m.)Carpet area: 410 sq.ft. (38.09 sq.m.),1,1,2,0.0,South,Old Property,510.0,,410.0,0,0,0,0,0,1,0.0,410.0
flat,prasha apartments,0.75,sector 1 imt manesar,3309.0,2267.0,Super Built up area 2115(196.49 sq.m.),3,3,3+,3.0,West,Moderately Old,2115.0,,,0,1,0,0,0,1,31.0,755.6666666666666
house,,6.5,c block sector 43,35403.0,1836.0,Plot area 215(179.77 sq.m.)Built Up area: 215 sq.yards (179.77 sq.m.),5,4,3+,3.0,South-East,Moderately Old,,215.0,,0,1,0,1,0,2,54.0,367.2
flat,professional society,0.75,imt manesar,3067.0,2445.0,Carpet area: 2445 (227.15 sq.m.),3,4,3,3.0,East,Relatively New,,,2445.0,0,1,0,0,0,1,21.0,815.0
flat,signature global park,0.7,sohna,6071.0,1153.0,Carpet area: 1153 (107.12 sq.m.),3,3,3,2.0,North,Relatively New,,,1153.0,0,0,0,1,0,1,152.0,384.3333333333333
flat,ss the coralwood,1.1,sector 84,5820.0,1890.0,Super Built up area 1890(175.59 sq.m.),3,3,3+,12.0,East,Moderately Old,1890.0,,,0,0,0,0,0,2,104.0,630.0
flat,shapoorji pallonji joyville gurugram,1.35,sector 102,9933.0,1359.0,Super Built up area 1359(126.26 sq.m.),2,2,2,9.0,North-East,Relatively New,1359.0,,,0,0,0,0,0,1,100.0,679.5
flat,antriksh heights,1.05,sector 84,5011.0,2095.0,Super Built up area 2095(194.63 sq.m.),4,4,3+,3.0,North,New Property,2095.0,,,1,0,0,0,0,1,66.0,523.75
house,rattan garden,1.3,sector 7,13499.0,963.0,Built Up area: 963 (89.47 sq.m.),2,3,2,3.0,,Old Property,,963.0,,0,0,0,0,0,1,0.0,481.5
flat,tulip violet,1.37,sector 69,8907.0,1538.0,Super Built up area 1538(142.88 sq.m.),3,3,1,12.0,North-East,Relatively New,1538.0,,,0,0,0,0,0,1,116.0,512.6666666666666
flat,shapoorji pallonji joyville gurugram,1.95,sector 102,13928.0,1400.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3,6.0,North-East,New Property,1852.0,,1400.0,0,0,0,1,0,2,174.0,466.6666666666667
flat,not applicable,0.42,sector 3a,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),2,2,1,3.0,,Relatively New,,,750.0,0,0,0,0,0,2,26.0,375.0
